ano;mes;NU_IDENTIFICADOR;nome_unidade;endereco;municipio;uf;IBGE;a1;a1ma;a1mb;a1mc;a1md;a1me;a1fa;a1fb;a1fc;a1fd;a1fe;b1;b2;b3;c1;c2;d1;IBGE7;populacao_total;porte_municipio
2020;6;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;71.0;0.0;0.0;15.0;42.0;6.0;0.0;0.0;3.0;5.0;0.0;67.0;1.0;2.0;0.0;0.0;70.0;3552809;244528;4
2020;7;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;83.0;0.0;0.0;16.0;51.0;6.0;0.0;0.0;4.0;6.0;0.0;68.0;9.0;1.0;5.0;4.0;125.0;3552809;244528;4
2020;8;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;100.0;0.0;0.0;28.0;57.0;9.0;0.0;0.0;3.0;3.0;0.0;76.0;9.0;1.0;1.0;9.0;131.0;3552809;244528;4
2020;9;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;52.0;0.0;0.0;17.0;27.0;3.0;0.0;0.0;1.0;4.0;0.0;45.0;0.0;1.0;1.0;1.0;52.0;3552809;244528;4
2020;10;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;41.0;0.0;0.0;14.0;20.0;2.0;0.0;0.0;3.0;2.0;0.0;41.0;0.0;0.0;0.0;0.0;42.0;3552809;244528;4
2020;11;35528097718;CENTRO POP  CENTRO DE REFERENCIA ESPECIALIZADO PARA PSR;Felipe Del Paggio 100   Vila Francisco Remeikis;TABOAO DA SERRA;SP;355280;50.0;0.0;0.0;13.0;26.0;5.0;0.0;0.0;4.0;2.0;0.0;40.0;1.0;0.0;0.0;0.0;58.0;3552809;244528;4
2020;1;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;193.0;0.0;0.0;71.0;91.0;11.0;0.0;0.0;9.0;10.0;1.0;104.0;66.0;4.0;8.0;0.0;801.0;3554102;278686;4
2020;2;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;191.0;0.0;0.0;85.0;80.0;12.0;0.0;0.0;6.0;7.0;1.0;104.0;61.0;4.0;3.0;1.0;727.0;3554102;278686;4
2020;3;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;222.0;0.0;0.0;92.0;97.0;10.0;0.0;0.0;11.0;11.0;1.0;106.0;75.0;2.0;5.0;2.0;1014.0;3554102;278686;4
2020;4;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;171.0;0.0;0.0;65.0;79.0;9.0;0.0;0.0;10.0;7.0;1.0;77.0;42.0;2.0;0.0;0.0;878.0;3554102;278686;4
2020;5;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;185.0;0.0;0.0;73.0;83.0;13.0;0.0;0.0;8.0;8.0;0.0;77.0;37.0;3.0;0.0;0.0;905.0;3554102;278686;4
2020;6;35541097994;CREAS POP;Vicente Santoro 0   Jardim Mourisco;TAUBATE;SP;355410;178.0;0.0;0.0;74.0;76.0;11.0;0.0;0.0;10.0;7.0;0.0;69.0;38.0;2.0;0.0;0.0;818.0;3554102;278686;4
2020;7;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;187.0;0.0;0.0;76.0;81.0;10.0;0.0;0.0;14.0;6.0;0.0;77.0;49.0;4.0;0.0;0.0;936.0;3554102;278686;4
2020;8;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;195.0;0.0;0.0;82.0;82.0;9.0;0.0;0.0;14.0;8.0;0.0;83.0;54.0;3.0;0.0;0.0;844.0;3554102;278686;4
2020;9;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;213.0;0.0;0.0;90.0;91.0;10.0;0.0;0.0;13.0;9.0;0.0;87.0;77.0;5.0;0.0;0.0;822.0;3554102;278686;4
2020;10;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;189.0;0.0;0.0;86.0;77.0;12.0;0.0;0.0;7.0;7.0;0.0;91.0;74.0;4.0;0.0;0.0;863.0;3554102;278686;4
2020;11;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;187.0;0.0;0.0;84.0;77.0;10.0;0.0;0.0;9.0;5.0;2.0;101.0;87.0;3.0;0.0;0.0;754.0;3554102;278686;4
2020;12;35541097994;CREAS POP;Arthur Vieira 295   Jardim Maria Augusta;TAUBATE;SP;355410;169.0;0.0;0.0;82.0;63.0;10.0;0.0;0.0;10.0;4.0;0.0;75.0;67.0;3.0;0.0;0.0;736.0;3554102;278686;4
2020;10;41012098159;CENTRO POP;Waldemar Gonçalves dos Santos 0   Batel;ANTONINA;PR;410120;18.0;0.0;0.0;3.0;10.0;2.0;0.0;0.0;1.0;1.0;1.0;13.0;0.0;3.0;0.0;0.0;18.0;4101200;18891;1
2020;11;41012098159;CENTRO POP;Waldemar Gonçalves dos Santos 0   Batel;ANTONINA;PR;410120;22.0;0.0;0.0;2.0;15.0;2.0;0.0;0.0;0.0;2.0;1.0;17.0;0.0;1.0;0.0;0.0;23.0;4101200;18891;1
2020;12;41012098159;CENTRO POP;Waldemar Gonçalves dos Santos 0   Batel;ANTONINA;PR;410120;13.0;0.0;0.0;4.0;5.0;2.0;0.0;0.0;0.0;2.0;0.0;5.0;3.0;0.0;0.0;0.0;13.0;4101200;18891;1
2020;1;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;213.0;1.0;1.0;104.0;79.0;5.0;1.0;0.0;12.0;10.0;0.0;213.0;115.0;6.0;0.0;0.0;550.0;4101408;120919;4
2020;2;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;172.0;0.0;0.0;89.0;58.0;5.0;0.0;0.0;12.0;6.0;2.0;172.0;91.0;5.0;0.0;3.0;446.0;4101408;120919;4
2020;7;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;178.0;0.0;0.0;87.0;67.0;3.0;0.0;0.0;11.0;9.0;1.0;178.0;61.0;4.0;0.0;0.0;514.0;4101408;120919;4
2020;8;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;165.0;0.0;1.0;79.0;61.0;5.0;0.0;0.0;10.0;8.0;1.0;115.0;63.0;2.0;0.0;0.0;345.0;4101408;120919;4
2020;9;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;152.0;0.0;0.0;62.0;68.0;6.0;0.0;0.0;7.0;8.0;1.0;113.0;50.0;4.0;2.0;0.0;294.0;4101408;120919;4
2020;10;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;164.0;0.0;0.0;68.0;69.0;7.0;0.0;0.0;12.0;6.0;2.0;164.0;48.0;62.0;2.0;0.0;299.0;4101408;120919;4
2020;11;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;165.0;0.0;0.0;63.0;80.0;5.0;0.0;0.0;7.0;10.0;0.0;138.0;57.0;5.0;0.0;1.0;271.0;4101408;120919;4
2020;12;41014098054;CENTRO POP;DESEMBARGADOR CLOTÁRIO PORTUGAL 250   BARRA FUNDA;APUCARANA;PR;410140;143.0;0.0;0.0;65.0;62.0;5.0;0.0;0.0;5.0;6.0;0.0;140.0;47.0;4.0;0.0;1.0;173.0;4101408;120919;4
2020;1;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;128.0;0.0;0.0;48.0;59.0;5.0;1.0;0.0;8.0;6.0;1.0;56.0;51.0;0.0;2.0;0.0;507.0;4101507;104150;4
2020;2;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;131.0;0.0;0.0;60.0;57.0;6.0;0.0;0.0;5.0;3.0;0.0;58.0;41.0;1.0;4.0;3.0;539.0;4101507;104150;4
2020;3;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;120.0;0.0;0.0;42.0;61.0;7.0;0.0;0.0;7.0;3.0;0.0;59.0;54.0;1.0;2.0;1.0;507.0;4101507;104150;4
2020;4;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;9.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;19.0;4101507;104150;4
2020;5;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;13.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;2.0;1.0;0.0;11.0;2.0;0.0;0.0;0.0;18.0;4101507;104150;4
2020;6;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;49.0;0.0;0.0;22.0;17.0;2.0;0.0;0.0;5.0;3.0;0.0;32.0;22.0;0.0;0.0;0.0;93.0;4101507;104150;4
2020;7;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;75.0;1.0;0.0;32.0;29.0;2.0;0.0;0.0;6.0;5.0;0.0;41.0;38.0;0.0;1.0;1.0;223.0;4101507;104150;4
2020;8;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;55.0;0.0;0.0;23.0;24.0;1.0;0.0;0.0;5.0;2.0;0.0;29.0;26.0;0.0;0.0;0.0;150.0;4101507;104150;4
2020;9;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;99.0;0.0;0.0;43.0;38.0;3.0;0.0;0.0;9.0;6.0;0.0;55.0;37.0;0.0;0.0;5.0;297.0;4101507;104150;4
2020;10;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;95.0;0.0;0.0;37.0;39.0;5.0;0.0;1.0;8.0;5.0;0.0;49.0;35.0;1.0;3.0;0.0;445.0;4101507;104150;4
2020;11;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;118.0;0.0;0.0;54.0;43.0;4.0;1.0;0.0;8.0;8.0;0.0;60.0;55.0;1.0;0.0;0.0;731.0;4101507;104150;4
2020;12;41015098099;CENTRO POP VIDA NOVA;Gaturamo 1000   Jardim Primavera;ARAPONGAS;PR;410150;89.0;0.0;0.0;44.0;30.0;3.0;0.0;0.0;5.0;7.0;0.0;59.0;37.0;1.0;1.0;1.0;604.0;4101507;104150;4
2020;1;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;107.0;0.0;0.0;60.0;30.0;5.0;0.0;1.0;8.0;3.0;0.0;8.0;97.0;2.0;3.0;2.0;516.0;4104204;112377;4
2020;2;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;102.0;1.0;0.0;56.0;28.0;4.0;0.0;1.0;8.0;4.0;0.0;8.0;94.0;4.0;0.0;0.0;363.0;4104204;112377;4
2020;3;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;91.0;0.0;0.0;43.0;30.0;6.0;0.0;0.0;7.0;5.0;0.0;5.0;81.0;4.0;0.0;2.0;285.0;4104204;112377;4
2020;4;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;78.0;0.0;0.0;41.0;27.0;5.0;0.0;0.0;2.0;3.0;0.0;9.0;66.0;3.0;0.0;0.0;283.0;4104204;112377;4
2020;5;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;75.0;0.0;0.0;37.0;27.0;3.0;0.0;0.0;3.0;5.0;0.0;8.0;67.0;4.0;0.0;0.0;284.0;4104204;112377;4
2020;6;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;75.0;0.0;0.0;33.0;26.0;3.0;0.0;0.0;8.0;5.0;0.0;16.0;64.0;5.0;0.0;0.0;308.0;4104204;112377;4
2020;7;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;85.0;0.0;0.0;41.0;29.0;2.0;0.0;0.0;6.0;7.0;0.0;3.0;74.0;4.0;0.0;1.0;296.0;4104204;112377;4
2020;8;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;82.0;0.0;0.0;38.0;29.0;4.0;0.0;0.0;4.0;7.0;0.0;9.0;68.0;5.0;0.0;0.0;312.0;4104204;112377;4
2020;9;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;91.0;0.0;0.0;49.0;31.0;5.0;0.0;0.0;2.0;4.0;0.0;11.0;81.0;1.0;0.0;0.0;340.0;4104204;112377;4
2020;10;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;106.0;0.0;0.0;48.0;38.0;7.0;0.0;0.0;9.0;4.0;0.0;5.0;100.0;2.0;0.0;0.0;400.0;4104204;112377;4
2020;11;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;96.0;0.0;0.0;43.0;30.0;4.0;0.0;0.0;11.0;8.0;0.0;3.0;90.0;0.0;0.0;0.0;312.0;4104204;112377;4
2020;12;41042098089;CENTRO POP   NINA ANDREASSA;CONSTANTINO MAROCHI 200   OURO VERDE;CAMPO LARGO;PR;410420;79.0;0.0;0.0;32.0;29.0;7.0;0.0;0.0;6.0;5.0;0.0;3.0;71.0;0.0;0.0;0.0;243.0;4104204;112377;4
2020;1;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;38.0;0.0;0.0;14.0;17.0;4.0;0.0;0.0;2.0;1.0;0.0;13.0;14.0;5.0;3.0;4.0;80.0;4105805;212967;4
2020;2;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;35.0;0.0;0.0;20.0;9.0;2.0;0.0;0.0;3.0;1.0;0.0;21.0;13.0;4.0;2.0;4.0;124.0;4105805;212967;4
2020;3;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;47.0;0.0;0.0;23.0;20.0;1.0;0.0;0.0;1.0;1.0;1.0;25.0;19.0;7.0;1.0;0.0;156.0;4105805;212967;4
2020;4;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;40.0;0.0;0.0;15.0;21.0;2.0;0.0;0.0;1.0;1.0;0.0;19.0;14.0;5.0;3.0;1.0;138.0;4105805;212967;4
2020;5;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;36.0;0.0;0.0;14.0;14.0;4.0;0.0;0.0;1.0;3.0;0.0;19.0;15.0;4.0;0.0;0.0;115.0;4105805;212967;4
2020;6;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;36.0;0.0;0.0;15.0;16.0;2.0;0.0;0.0;2.0;1.0;0.0;18.0;16.0;17.0;0.0;0.0;127.0;4105805;212967;4
2020;7;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;49.0;0.0;0.0;22.0;17.0;3.0;0.0;0.0;5.0;2.0;0.0;23.0;23.0;11.0;0.0;2.0;172.0;4105805;212967;4
2020;8;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;32.0;0.0;0.0;20.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;21.0;15.0;9.0;0.0;1.0;135.0;4105805;212967;4
2020;9;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;48.0;0.0;0.0;21.0;18.0;2.0;0.0;0.0;3.0;1.0;3.0;30.0;21.0;11.0;0.0;0.0;217.0;4105805;212967;4
2020;10;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;44.0;1.0;0.0;21.0;16.0;1.0;0.0;0.0;3.0;2.0;0.0;24.0;19.0;8.0;0.0;0.0;209.0;4105805;212967;4
2020;11;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;56.0;0.0;0.0;28.0;20.0;2.0;0.0;0.0;4.0;2.0;0.0;52.0;16.0;9.0;0.0;0.0;260.0;4105805;212967;4
2020;12;41058098102;CENTRO POP   EM CANTOS DE COLOMBO;São Pedro 840   Jardim Nossa Senhora de Fátima;COLOMBO;PR;410580;42.0;0.0;0.0;23.0;11.0;4.0;0.0;0.0;3.0;1.0;0.0;21.0;6.0;7.0;0.0;0.0;185.0;4105805;212967;4
2020;1;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;388.0;0.0;0.0;114.0;227.0;6.0;0.0;0.0;17.0;21.0;3.0;94.0;114.0;16.0;1.0;6.0;2878.0;4106902;1751907;5
2020;2;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;367.0;0.0;1.0;104.0;215.0;12.0;0.0;0.0;12.0;22.0;1.0;101.0;108.0;20.0;8.0;3.0;2508.0;4106902;1751907;5
2020;3;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;247.0;0.0;0.0;58.0;161.0;5.0;0.0;0.0;6.0;16.0;1.0;81.0;48.0;19.0;0.0;0.0;2686.0;4106902;1751907;5
2020;4;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;294.0;0.0;0.0;133.0;144.0;1.0;0.0;0.0;6.0;10.0;0.0;145.0;26.0;11.0;0.0;0.0;1890.0;4106902;1751907;5
2020;5;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;341.0;0.0;1.0;177.0;150.0;7.0;0.0;0.0;5.0;1.0;0.0;195.0;29.0;11.0;0.0;0.0;1833.0;4106902;1751907;5
2020;6;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;579.0;0.0;0.0;315.0;245.0;14.0;0.0;0.0;2.0;3.0;0.0;229.0;43.0;12.0;0.0;0.0;3428.0;4106902;1751907;5
2020;7;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;696.0;0.0;0.0;401.0;265.0;30.0;0.0;0.0;0.0;0.0;0.0;171.0;32.0;10.0;0.0;0.0;3371.0;4106902;1751907;5
2020;8;41069096322;CENTRO POP MATRIZ;FRANCISCO TORRES 594   CENTRO;CURITIBA;PR;410690;696.0;0.0;0.0;401.0;265.0;30.0;0.0;0.0;0.0;0.0;0.0;171.0;32.0;10.0;0.0;0.0;3371.0;4106902;1751907;5
2020;9;41069096322;CENTRO POP MATRIZ;ENGENHEIROS REBOUÇAS 875   REBOUÇAS;CURITIBA;PR;410690;801.0;0.0;0.0;448.0;308.0;44.0;0.0;0.0;1.0;0.0;0.0;133.0;89.0;10.0;2.0;5.0;3374.0;4106902;1751907;5
2020;10;41069096322;CENTRO POP MATRIZ;ENGENHEIROS REBOUÇAS 875   REBOUÇAS;CURITIBA;PR;410690;733.0;0.0;1.0;432.0;277.0;23.0;0.0;0.0;0.0;0.0;0.0;122.0;80.0;8.0;1.0;6.0;3450.0;4106902;1751907;5
2020;11;41069096322;CENTRO POP MATRIZ;ENGENHEIROS REBOUÇAS 875   REBOUÇAS;CURITIBA;PR;410690;745.0;0.0;0.0;430.0;292.0;23.0;0.0;0.0;0.0;0.0;0.0;139.0;77.0;12.0;1.0;7.0;3533.0;4106902;1751907;5
2020;12;41069096322;CENTRO POP MATRIZ;ENGENHEIROS REBOUÇAS 875   REBOUÇAS;CURITIBA;PR;410690;723.0;0.0;0.0;401.0;299.0;23.0;0.0;0.0;0.0;0.0;0.0;192.0;84.0;16.0;0.0;5.0;3646.0;4106902;1751907;5
2020;1;41069096438;CENTRO POP JOÃƒO DORVALINO BORBA;Visconde de Guarapuava  2674   centro;CURITIBA;PR;410690;342.0;0.0;0.0;260.0;57.0;1.0;0.0;0.0;20.0;4.0;0.0;340.0;60.0;2.0;0.0;0.0;2412.0;4106902;1751907;5
2020;2;41069096438;CENTRO POP JOÃƒO DORVALINO BORBA;Visconde de Guarapuava  2674   centro;CURITIBA;PR;410690;414.0;0.0;0.0;336.0;37.0;0.0;0.0;0.0;31.0;10.0;0.0;409.0;36.0;0.0;0.0;0.0;2296.0;4106902;1751907;5
2020;3;41069096438;CENTRO POP JOÃƒO DORVALINO BORBA;Visconde de Guarapuava  2674   centro;CURITIBA;PR;410690;254.0;0.0;0.0;213.0;18.0;0.0;0.0;0.0;19.0;4.0;0.0;251.0;16.0;1.0;0.0;0.0;1001.0;4106902;1751907;5
2020;1;41069097716;CENTRO POP BAIRRO NOVO;DAVID TOWS 2604   SÍTIO CERCADO;CURITIBA;PR;410690;196.0;0.0;1.0;79.0;67.0;24.0;0.0;0.0;10.0;10.0;5.0;88.0;13.0;22.0;5.0;2.0;2070.0;4106902;1751907;5
2020;2;41069097716;CENTRO POP BAIRRO NOVO;DAVID TOWS 2604   SÍTIO CERCADO;CURITIBA;PR;410690;204.0;0.0;1.0;83.0;69.0;23.0;0.0;0.0;14.0;11.0;3.0;98.0;18.0;19.0;2.0;4.0;2129.0;4106902;1751907;5
2020;3;41069097716;CENTRO POP BAIRRO NOVO;DAVID TOWS 2604   SÍTIO CERCADO;CURITIBA;PR;410690;164.0;0.0;0.0;57.0;59.0;22.0;0.0;0.0;9.0;14.0;3.0;76.0;7.0;15.0;2.0;1.0;2043.0;4106902;1751907;5
2020;1;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;153.0;0.0;0.0;86.0;50.0;6.0;0.0;0.0;4.0;6.0;1.0;52.0;7.0;2.0;0.0;11.0;1455.0;4106902;1751907;5
2020;2;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;137.0;0.0;0.0;71.0;44.0;8.0;0.0;0.0;4.0;9.0;1.0;46.0;6.0;3.0;3.0;5.0;1031.0;4106902;1751907;5
2020;3;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;157.0;0.0;0.0;86.0;51.0;10.0;0.0;0.0;3.0;7.0;0.0;44.0;7.0;2.0;0.0;0.0;1143.0;4106902;1751907;5
2020;4;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;128.0;0.0;0.0;62.0;47.0;8.0;0.0;0.0;6.0;5.0;0.0;47.0;8.0;6.0;4.0;7.0;304.0;4106902;1751907;5
2020;5;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;121.0;0.0;0.0;60.0;47.0;5.0;0.0;0.0;2.0;5.0;2.0;33.0;6.0;3.0;0.0;0.0;418.0;4106902;1751907;5
2020;6;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;175.0;0.0;0.0;85.0;70.0;8.0;0.0;0.0;4.0;8.0;0.0;73.0;1.0;3.0;4.0;2.0;361.0;4106902;1751907;5
2020;7;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;161.0;0.0;0.0;79.0;63.0;8.0;0.0;0.0;6.0;5.0;0.0;63.0;0.0;4.0;14.0;12.0;170.0;4106902;1751907;5
2020;8;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;261.0;0.0;0.0;153.0;91.0;6.0;0.0;0.0;5.0;5.0;1.0;68.0;0.0;4.0;0.0;2.0;1734.0;4106902;1751907;5
2020;9;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;268.0;1.0;0.0;141.0;101.0;11.0;0.0;0.0;7.0;7.0;0.0;71.0;0.0;3.0;0.0;0.0;1965.0;4106902;1751907;5
2020;10;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;268.0;0.0;0.0;147.0;99.0;11.0;0.0;0.0;5.0;6.0;0.0;65.0;1.0;3.0;0.0;3.0;1853.0;4106902;1751907;5
2020;11;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;216.0;0.0;0.0;113.0;88.0;8.0;0.0;0.0;3.0;4.0;0.0;43.0;0.0;1.0;0.0;1.0;2211.0;4106902;1751907;5
2020;12;41069097818;CENTRO POP BOQUEIRÃƒO;Anne Frank 3272   Boqueirão;CURITIBA;PR;410690;164.0;0.0;0.0;71.0;81.0;9.0;0.0;0.0;1.0;2.0;0.0;40.0;0.0;2.0;0.0;0.0;1421.0;4106902;1751907;5
2020;1;41069097826;CENTRO POP REBOUÃ AS;Rockefeller 1177   Rebouças;CURITIBA;PR;410690;146.0;0.0;0.0;72.0;57.0;2.0;0.0;1.0;11.0;2.0;1.0;64.0;52.0;12.0;0.0;0.0;1643.0;4106902;1751907;5
2020;2;41069097826;CENTRO POP REBOUÃ AS;Rockefeller 1177   Rebouças;CURITIBA;PR;410690;223.0;5.0;0.0;120.0;80.0;3.0;0.0;0.0;10.0;4.0;1.0;80.0;87.0;10.0;4.0;0.0;1554.0;4106902;1751907;5
